code,name,entry_date,rank_t_minus_2,rank_t1,rank_t,rank_t_plus_1,open_T,high_T,low_T,close_T,is_limit_up_open,buy_price,buy_exec,buy_shares,buy_cost,cash_after_buy,exit_date,exit_reason,hold_days,rank_exit,close_exit,is_limit_up_exit,sell_price,sell_exec,sell_proceed,cash_after_sell,gross_pnl,net_pnl,net_pnl_pct
601008,连云港,2025-04-11,15.0,10,3,9,6.8,6.8,6.38,6.8,False,6.8,6.803399999999999,2900,19735.778957999995,76533.92931705037,2025-04-14,not_limit_up,2,9,6.53,False,6.53,6.526735,18902.92570905,20221.719752850375,-833,-832.8532489499958,-0.042200171106618244
601138,工业富联,2025-04-11,115.0,11,137,63,17.01,17.45,16.74,17.16,False,17.01,17.018505,1100,18725.97160665,57807.95771040037,2025-04-14,not_limit_up_and_rank_drop,2,63,17.28,False,17.76,17.751120000000004,19500.847898400003,39722.56765125038,775,774.8762917500026,0.04137976432020366
002276,万马股份,2025-04-11,28.0,12,84,198,14.35,15.1,14.2,14.21,False,14.35,14.357174999999998,1300,18669.926798249995,39138.030912150374,2025-04-14,not_limit_up_and_rank_drop,2,198,14.27,False,14.53,14.522735,18855.012077850002,58577.579729100384,185,185.0852796000072,0.009913551434885967
000524,岭南控股,2025-04-11,164.0,13,16,25,15.31,16.09,14.8,15.16,False,15.31,15.317655,1300,19918.92538545,19219.105526700376,2025-04-14,not_limit_up,2,25,15.98,False,15.98,15.972010000000001,20736.6203031,79314.20003220039,818,817.694917650002,0.0410511562158517
002475,立讯精密,2025-04-11,65.0,14,30,10,29.81,32.8,29.44,31.98,False,29.81,29.824904999999998,600,17900.3114829,1318.7940438003752,2025-04-14,not_limit_up,2,10,32.0,False,32.0,31.984,19165.45248,98479.65251220038,1265,1265.1409970999994,0.0706770381235308
000062,深圳华强,2025-04-15,24.0,2,11,78,26.1,27.4,24.36,25.33,False,26.1,26.11305,700,18284.618740500002,80195.03377170037,2025-04-16,not_limit_up_and_rank_drop,2,78,25.15,False,25.51,25.497245000000003,17824.86900705,20202.687115500376,-460,-459.74973345000035,-0.025144069995381716
002639,雪人集团,2025-04-15,287.0,5,53,152,7.93,8.62,7.83,8.2,False,7.93,7.933965,2500,19840.862973749998,60354.17079795037,2025-04-16,not_limit_up_and_rank_drop,2,152,7.87,False,8.25,8.245875,20587.88840625,40790.575521750376,747,747.0254325000024,0.037650853871040654
002475,立讯精密,2025-04-15,30.0,10,58,62,31.4,31.42,30.3,30.61,False,31.4,31.415699999999998,600,18855.074826,22043.541055950376,2025-04-16,not_limit_up_and_rank_drop,2,62,29.39,False,29.86,29.84507,17883.7628454,58674.338367150376,-971,-971.3119805999995,-0.05151461818972044
002640,跨境通,2025-04-15,26.0,11,37,95,3.93,4.12,3.7,3.87,False,3.93,3.931965,5000,19665.722947500002,2377.818108450374,2025-04-16,not_limit_up_and_rank_drop,2,95,3.71,False,3.9,3.89805,19464.912675,78139.25104215037,-201,-200.8102725000026,-0.010211181812948836
600206,有研新材,2025-04-16,4.0,4,9,92,19.09,19.09,18.36,18.62,False,19.09,19.099545,1000,19105.2748635,59033.976178650366,2025-04-17,not_limit_up_and_rank_drop,2,92,18.17,False,18.63,18.620685,18596.4781095,77630.45428815036,-509,-508.79675399999905,-0.02663121874116758
601008,连云港,2025-04-17,31.0,4,11,40,6.4,6.53,5.97,6.09,False,6.4,6.4032,3100,19855.874976,57774.57931215036,2025-04-18,not_limit_up,2,40,5.48,False,5.48,5.477260000000001,16957.432642200005,35288.47644255037,-2898,-2898.4423337999942,-0.14597404230754732
002031,巨轮智能,2025-04-17,146.0,5,33,85,8.86,8.89,8.61,8.71,False,8.86,8.864429999999999,2200,19507.596523799995,38266.98278835036,2025-04-18,not_limit_up_and_rank_drop,2,85,8.57,False,8.66,8.65567,19017.718783800003,54306.19522635037,-490,-489.8777399999926,-0.02511215256078951
002456,欧菲光,2025-04-17,,7,83,95,12.45,12.62,12.21,12.29,False,12.45,12.456224999999998,1600,19935.938987999994,18331.043800350366,2025-04-18,not_limit_up_and_rank_drop,2,95,11.81,False,12.17,12.163915000000001,19436.963056800003,73743.15828315038,-499,-498.97593119999146,-0.025028965603292586
002820,桂发祥,2025-04-18,11.0,11,86,288,13.25,13.25,12.03,12.03,False,13.25,13.256625,1500,19890.90298125,53852.255301900375,2025-04-21,not_limit_up_and_rank_drop,2,288,11.9,False,11.46,11.454270000000001,17159.069173500004,31674.874579650383,-2732,-2731.8338077499975,-0.1373408643300477
600697,欧亚集团,2025-04-18,13.0,13,157,417,13.9,13.9,12.93,12.95,False,13.9,13.90695,1400,19475.570918999998,14515.805406150379,2025-04-21,not_limit_up_and_rank_drop,2,417,12.7,False,12.65,12.643675000000002,17678.133511500004,49353.00809115039,-1797,-1797.4374074999942,-0.09229189814129907
600300,维维股份,2025-04-18,12.0,12,90,116,4.05,4.09,3.86,3.88,False,4.05,4.0520249999999995,4900,19860.87897675,33991.37632515038,2025-04-22,not_limit_up_and_rank_drop,3,116,4.17,False,4.24,4.2378800000000005,20738.6167044,33318.224083950394,878,877.737727650001,0.0441943042237717
002719,麦趣尔,2025-04-21,20.0,14,138,102,8.02,9.68,8.02,9.4,False,8.02,8.024009999999999,2400,19263.401287199995,30089.606803950395,2025-04-22,not_limit_up_and_rank_drop,2,102,9.78,False,9.18,9.17541,21992.356720799995,55310.58080475039,2729,2728.9554336,0.14166529539169787
600988,赤峰黄金,2025-04-21,96.0,15,10,85,29.16,30.84,28.97,30.84,False,29.16,29.17458,600,17509.9994244,12579.607379550394,2025-04-22,not_limit_up_and_rank_drop,2,85,31.14,False,31.84,31.824080000000002,19069.6252176,74380.2060223504,1560,1559.6257932000008,0.08907057935288556
601086,国芳集团,2025-04-15,22.0,6,2,5,9.72,10.13,8.42,8.64,False,9.72,9.72486,2000,19455.554915999997,40898.615881950376,2025-04-23,not_limit_up,7,5,12.57,False,12.57,12.563715,25094.764341000002,44072.675659650406,5639,5639.209425000005,0.2898508651820767
002040,南 京 港,2025-04-22,120.0,16,199,474,7.14,7.86,7.14,7.57,False,7.14,7.1435699999999995,2700,19293.425291699998,55086.7807306504,2025-04-23,not_limit_up_and_rank_drop,2,474,7.28,False,7.33,7.326335,19755.38906415,63828.0647238004,462,461.9637724500026,0.023944103520526172
002261,拓维信息,2025-04-22,5.0,1,61,91,29.8,29.85,28.74,28.74,False,29.8,29.814899999999998,600,17894.306682,37192.4740486504,2025-04-23,not_limit_up_and_rank_drop,2,91,28.81,False,29.0,28.985500000000002,17368.691310000002,81196.7560338004,-526,-525.6153719999966,-0.029373329816053534
600171,上海贝岭,2025-04-22,67.0,8,142,164,36.4,37.81,36.38,36.74,False,36.4,36.4182,500,18214.562729999998,18977.911318650404,2025-04-23,not_limit_up_and_rank_drop,2,164,36.69,False,36.74,36.721630000000005,18336.9459405,99533.7019743004,122,122.38321050000377,0.006718976036599249
002583,海能达,2025-04-23,1.0,2,62,73,12.71,13.35,12.49,12.52,False,12.71,12.716355,1500,19080.254859750003,60867.7881790504,2025-04-24,not_limit_up_and_rank_drop,2,73,11.96,False,12.51,12.503745,18731.23519725,20947.1305855504,-349,-349.0196625000026,-0.01829219080486515
300322,硕贝德,2025-04-23,175.0,4,437,587,13.7,14.05,13.7,13.87,False,13.7,13.70685,1400,19195.346877,41672.4413020504,2025-04-24,not_limit_up_and_rank_drop,2,587,13.48,False,13.55,13.543225000000001,18935.866330500005,39882.996916050404,-259,-259.4805464999954,-0.013517887859109585
002446,盛路通信,2025-04-23,146.0,8,255,106,6.15,6.7,6.15,6.37,False,6.15,6.153075,3200,19695.746952,21976.6943500504,2025-04-24,not_limit_up_and_rank_drop,2,106,6.68,False,6.2,6.1969,19804.300896,59687.297812050405,109,108.55394399999932,0.0055115423783902865
002131,利欧股份,2025-04-23,2.0,2,93,107,3.59,3.7,3.5,3.51,False,3.59,3.591795,5500,19760.79896175,2215.8953883003996,2025-04-24,not_limit_up_and_rank_drop,2,107,3.37,False,3.48,3.47826,19105.560441,78792.8582530504,-655,-655.2385207499974,-0.033158503460224975
002584,西陇科学,2025-04-23,141.0,9,78,25,10.3,10.66,9.7,9.8,False,10.3,10.30515,1900,19585.6589355,79948.0430388004,2025-04-25,not_limit_up,3,25,10.56,False,10.56,10.554720000000001,20027.897841600003,98820.75609465041,442,442.2389061000031,0.02257973078957393
600644,乐山电力,2025-04-25,31.0,3,5,46,12.86,14.15,12.36,13.78,False,12.86,12.86643,1500,19305.4348935,79515.32120115041,2025-04-28,not_limit_up,2,46,13.5,False,13.5,13.493250000000002,20213.563162500002,22899.458448450412,908,908.1282690000007,0.047040031680703594
603696,安记食品,2025-04-25,107.0,6,19,16,14.28,16.28,14.28,14.76,False,14.28,14.287139999999999,1300,18578.8539846,60936.46721655041,2025-04-28,not_limit_up,2,16,15.94,False,15.94,15.932030000000001,20684.7138693,43584.17231775042,2106,2105.859884700003,0.11334713575151348
600505,西昌电力,2025-04-25,67.0,7,6,9,18.86,19.02,17.99,19.02,False,18.86,18.869429999999998,1000,18875.090828999997,42061.37638755041,2025-04-28,not_limit_up,2,9,19.02,False,19.02,19.01049,18985.776363,62569.948680750414,111,110.68553400000383,0.0058641060328009
000510,新金路,2025-04-25,99.0,13,42,100,6.98,7.15,5.95,5.95,False,6.98,6.98349,2800,19559.6381316,22501.738255950408,2025-04-28,not_limit_up_and_rank_drop,2,100,5.36,False,5.36,5.3573200000000005,14980.495504,77550.44418475042,-4579,-4579.1426276,-0.23411182746791548
000965,天保基建,2025-04-25,50.0,14,23,85,5.5,5.72,5.0,5.02,False,5.5,5.50275,3600,19815.842969999998,2685.8952859504097,2025-04-28,not_limit_up_and_rank_drop,2,85,4.52,False,4.82,4.817590000000001,17320.777678800005,94871.22186355043,-2495,-2495.065291199993,-0.12591264953892564
600744,华银电力,2025-04-29,4.0,11,7,15,4.88,5.08,4.48,4.91,False,4.88,4.88244,4000,19535.618928,75335.60293555043,2025-04-30,not_limit_up,2,15,4.42,False,4.42,4.41779,17648.187492,23870.53796975044,-1887,-1887.431435999999,-0.0966148778268183
600589,大位科技,2025-04-29,148.0,2,9,55,7.1,7.55,7.02,7.4,False,7.1,7.103549999999999,2800,19895.906982,55439.69595355043,2025-04-30,not_limit_up_and_rank_drop,2,55,7.13,False,7.0,6.9965,19564.73274,43435.27070975044,-331,-331.17424200000096,-0.016645345311456127
000993,闽东电力,2025-04-29,99.0,7,113,270,11.34,11.37,10.76,10.88,False,11.34,11.345669999999998,1700,19293.425291699994,16236.352477750439,2025-04-30,not_limit_up_and_rank_drop,2,270,10.76,False,10.7,10.69465,18157.2698235,61592.54053325044,-1136,-1136.155468199995,-0.05888821974441043
301479,弘景光电,2025-04-29,1568.0,11,306,653,100.04,104.64,95.61,100.98,False,100.04,100.09002,100,10014.002,6222.350477750439,2025-04-30,not_limit_up_and_rank_drop,2,653,98.44,False,100.04,99.98998000000002,9983.999002000002,71576.53953525044,-30,-30.002997999998115,-0.0029961046542629124
002229,鸿博股份,2025-04-29,21.0,6,5,5,14.21,14.44,13.7,14.44,False,14.21,14.217105,1400,19909.9181841,35529.77776945043,2025-05-06,not_limit_up,3,5,17.2,False,17.2,17.1914,24036.671652000005,75962.50024200045,4127,4126.7534679000055,0.2072712418876547
002640,跨境通,2025-04-30,10.0,10,147,150,3.85,3.94,3.7,3.79,False,3.85,3.851925,5100,19650.71094525,51925.82859000044,2025-05-06,not_limit_up_and_rank_drop,2,150,3.99,False,3.79,3.7881050000000003,19294.22036385,95256.72060585045,-356,-356.49058140000125,-0.018141357958663205
000158,常山北明,2025-05-06,139.0,1,1,8,23.52,24.82,23.11,24.82,False,23.52,23.53176,800,18831.0556224,76425.66498345045,2025-05-07,not_limit_up,2,8,25.15,False,25.15,25.137425,20083.797078,20445.64826100045,1253,1252.7414556000003,0.06652529102563076
002553,南方精工,2025-05-06,157.0,4,20,71,22.6,23.87,22.4,23.0,False,22.6,22.6113,800,18094.466712,58331.19827145045,2025-05-07,not_limit_up_and_rank_drop,2,71,23.39,False,23.69,23.678155000000004,18917.898718800006,39363.546979800456,823,823.4320068000052,0.04550739294537575
600580,卧龙电驱,2025-05-06,124.0,5,89,112,21.56,22.34,21.23,22.02,False,21.56,21.57078,900,19419.526110599996,38911.67216085045,2025-05-07,not_limit_up_and_rank_drop,2,112,21.59,False,22.26,22.248870000000004,19997.951822100003,59361.49880190046,578,578.4257115000073,0.02978577892198297
002164,宁波东力,2025-05-06,21.0,10,68,97,9.68,9.89,9.2,9.4,False,9.68,9.68484,2000,19375.490904000002,19536.18125685045,2025-05-07,not_limit_up_and_rank_drop,2,97,9.71,False,9.45,9.445275,18865.992285,78227.49108690047,-509,-509.4986190000018,-0.026296036653957376
600986,浙文互联,2025-05-06,390.0,12,119,189,8.33,8.47,8.19,8.4,False,8.33,8.334165,2300,19174.33007385,361.85118300044996,2025-05-07,not_limit_up_and_rank_drop,2,189,8.41,False,8.4,8.395800000000001,19285.236558000004,97512.72764490047,111,110.90648415000396,0.005784112598606952
002165,红 宝 丽,2025-05-08,21.0,1,6,5,13.26,13.45,12.27,12.34,False,13.26,13.26663,1500,19905.9149835,77606.81266140047,2025-05-09,not_limit_up,2,5,11.1,False,11.1,11.09445,16620.033325,22580.72852900047,-3286,-3285.8816584999986,-0.16507061650889518
302132,中航成飞,2025-05-08,1384.0,2,1,1,69.36,82.56,68.7,82.56,False,69.36,69.39468,200,13883.935999999998,63722.87666140047,2025-05-09,not_limit_up,2,1,79.24,False,79.24,79.20038,15819.235923999999,38399.964453000466,1935,1935.2999240000008,0.1393913025816311
002354,天娱数科,2025-05-08,115.0,4,36,56,7.34,7.55,7.05,7.07,False,7.34,7.3436699999999995,2700,19833.8573727,43889.01928870047,2025-05-09,not_limit_up_and_rank_drop,2,56,7.02,False,6.99,6.986505,18839.04086745,57239.005320450466,-995,-994.8165052500008,-0.05015749012188119
001696,宗申动力,2025-05-08,384.0,5,25,97,23.5,25.28,23.32,24.57,False,23.5,23.51175,800,18815.04282,25073.976468700468,2025-05-09,not_limit_up_and_rank_drop,2,97,23.64,False,24.2,24.1879,19325.164584,76564.16990445046,510,510.12176399999953,0.02711244236222257
002915,中欣氟材,2025-05-08,47.0,9,27,41,21.22,21.89,21.21,21.45,False,21.22,21.23061,900,19113.2812647,5960.695204000469,2025-05-09,not_limit_up,2,41,21.85,False,21.85,21.839075,19629.61578225,96193.78568670046,516,516.3345175499999,0.027014436213190118
002194,武汉凡谷,2025-05-12,218.0,3,18,64,14.82,15.74,14.62,14.94,False,14.82,14.827409999999999,1300,19281.415689899997,76912.36999680047,2025-05-13,not_limit_up_and_rank_drop,2,64,15.09,False,15.27,15.262365,19815.281103150002,37284.12539055046,534,533.8654132500051,0.027688081717446442
002553,南方精工,2025-05-12,115.0,4,22,80,24.91,27.29,24.21,26.12,False,24.91,24.922455,800,19943.9453892,56968.424607600464,2025-05-13,not_limit_up_and_rank_drop,2,80,24.9,False,25.4,25.3873,20283.437208,57567.56259855046,339,339.49181880000106,0.01702229985967781
002031,巨轮智能,2025-05-12,96.0,7,68,96,9.32,9.58,9.24,9.5,False,9.32,9.32466,2100,19587.6605358,37380.76407180046,2025-05-13,not_limit_up_and_rank_drop,2,96,9.27,False,9.64,9.635180000000002,20207.573958600005,77775.13655715046,620,619.9134228000039,0.03164816041543091
000158,常山北明,2025-05-12,49.0,8,12,61,24.87,26.71,24.57,25.7,False,24.87,24.882435,800,19911.9197844,17468.84428740046,2025-05-13,not_limit_up_and_rank_drop,2,61,25.12,False,26.01,25.996995000000002,20770.5591252,98545.69568235046,859,858.6393408000004,0.04312187624784937
000559,万向钱潮,2025-05-13,9.0,9,8,27,9.37,9.93,9.1,9.56,False,9.37,9.374685,2100,19692.744551549997,78852.95113080046,2025-05-14,not_limit_up,2,27,8.82,False,8.82,8.81559,18488.6724393,20440.140044100463,-1204,-1204.0721122499963,-0.06114293053962481
002809,红墙股份,2025-05-13,10.0,10,3,12,14.85,16.37,14.56,16.37,False,14.85,14.857425,1300,19320.44689575,59532.50423505046,2025-05-14,not_limit_up,2,12,17.01,False,17.01,17.001495000000002,22073.21097345,42513.35101755046,2753,2752.7640777000015,0.1424793169926902
300663,科蓝软件,2025-05-13,13.0,13,248,227,20.01,20.38,18.78,18.85,False,20.01,20.020005,900,18023.40990135,21581.161746900463,2025-05-14,not_limit_up_and_rank_drop,2,227,19.34,False,19.06,19.05047,17123.1339501,59636.48496765047,-900,-900.2759512500015,-0.04995036767057983
603610,麒盛科技,2025-05-13,14.0,14,84,138,14.01,15.4,13.33,14.4,False,14.01,14.017005,1400,19629.6941421,1951.4676048004621,2025-05-14,not_limit_up_and_rank_drop,2,138,13.05,False,13.7,13.69315,19145.488467,78781.97343465047,-484,-484.2056751000018,-0.024667000493987377
002651,利君股份,2025-05-13,12.0,12,7,20,10.48,10.75,10.15,10.75,False,10.48,10.48524,1900,19927.932586799998,39604.571648250465,2025-05-15,not_limit_up,3,20,12.82,False,12.82,12.813590000000001,24314.171432700005,103096.14486735048,4386,4386.238845900007,0.2201050624190386
300059,东方财富,2025-05-15,41.0,1,30,41,22.16,22.3,21.8,21.82,False,22.16,22.17108,900,19959.958191600002,83136.18667575048,2025-05-16,not_limit_up,2,41,21.53,False,21.53,21.519235000000002,19342.133995050004,23755.38087180048,-618,-617.8241965499983,-0.03095318089443719
002640,跨境通,2025-05-15,33.0,2,9,11,5.23,5.46,5.07,5.19,False,5.23,5.232615,3800,19889.902181100002,63246.28449465048,2025-05-16,not_limit_up,2,11,5.31,False,5.31,5.307345,20141.6927157,43897.073587500476,252,251.79053459999705,0.01265921432430453
601319,中国人保,2025-05-15,1623.0,3,140,428,7.97,8.32,7.93,8.09,False,7.97,7.973984999999999,2500,19940.942988749997,43305.34150590048,2025-05-16,not_limit_up_and_rank_drop,2,428,8.02,False,8.09,8.085955,20188.60814625,64085.681733750476,248,247.66515750000326,0.01241993207842415
601236,红塔证券,2025-05-15,2267.0,9,123,182,8.53,8.81,8.31,8.33,False,8.53,8.534265,2300,19634.69814285,23670.643363050476,2025-05-16,not_limit_up_and_rank_drop,2,182,8.42,False,8.26,8.25587,18963.8159487,83049.49768245048,-671,-670.8821941499991,-0.03416819496124017
600410,华胜天成,2025-05-15,101.0,11,56,31,10.69,10.79,10.18,10.29,False,10.69,10.695345,1800,19257.3964863,4413.246876750476,2025-05-16,not_limit_up,2,31,10.78,False,10.78,10.77461,19369.085412599998,102418.58309505048,112,111.68892629999755,0.0057997936730157015
002165,红 宝 丽,2025-05-19,44.0,2,33,73,12.18,12.73,11.97,12.12,False,12.18,12.186089999999998,1600,19503.5933232,82914.98977185048,2025-05-20,not_limit_up_and_rank_drop,2,73,11.59,False,12.05,12.043975000000001,19245.308532,25837.277264550477,-258,-258.28479119999975,-0.013242933592794088
000559,万向钱潮,2025-05-19,63.0,6,87,69,9.23,9.24,8.67,8.92,False,9.23,9.234615,2100,19398.50930745,63516.480464400476,2025-05-20,not_limit_up_and_rank_drop,2,69,9.01,False,8.96,8.955520000000002,18782.143430400003,44619.42069495048,-616,-616.3658770499969,-0.03177387846051044
002809,红墙股份,2025-05-19,59.0,8,80,95,16.69,17.97,16.25,16.8,False,16.69,16.698345,1100,18373.68995385,45142.790510550476,2025-05-20,not_limit_up_and_rank_drop,2,95,15.09,False,16.66,16.65167,18293.0251119,62912.445806850475,-81,-80.66484195000157,-0.0043902363734563375
000756,新华制药,2025-05-19,604.0,9,93,204,15.6,16.92,15.46,16.18,False,15.6,15.6078,1200,18734.978808,26407.811702550476,2025-05-20,not_limit_up_and_rank_drop,2,204,15.65,False,15.75,15.742125000000001,18865.992285000004,81778.43809185048,131,131.01347700000406,0.006992987733941827
002547,春兴精工,2025-05-19,150.0,10,69,136,5.5,5.77,5.2,5.49,False,5.5,5.50275,3600,19815.842969999998,6591.968732550478,2025-05-20,not_limit_up_and_rank_drop,2,136,5.17,False,5.26,5.25737,18901.9275084,100680.36560025047,-914,-913.9154615999978,-0.046120443272769734
002456,欧菲光,2025-05-21,201.0,1,15,79,13.35,13.37,12.8,12.85,False,13.35,13.356675,1400,18704.954803499997,81975.41079675048,2025-05-22,not_limit_up_and_rank_drop,2,79,12.6,False,12.88,12.873560000000001,17999.5541208,22731.20774025048,-705,-705.4006826999976,-0.037711969374446486
600644,乐山电力,2025-05-21,162.0,4,5,6,14.39,15.32,14.18,15.32,False,14.39,14.397195,1300,18721.96840605,63253.44239070048,2025-05-22,not_limit_up,2,6,16.2,False,16.2,16.1919,21022.105689,43753.313429250484,2300,2300.1372829499996,0.1228576628837121
002570,贝因美,2025-05-21,243.0,6,27,76,6.71,7.12,6.65,6.88,False,6.71,6.713355,2900,19474.570118850002,43778.87227185048,2025-05-22,not_limit_up_and_rank_drop,2,76,6.48,False,6.87,6.8665650000000005,19887.151549950002,63640.464979200486,413,412.58143109999946,0.021185650239367797
002123,梦网科技,2025-05-21,380.0,7,44,97,16.18,17.46,15.9,16.16,False,16.18,16.18809,1200,19431.5357124,24347.33655945048,2025-05-22,not_limit_up_and_rank_drop,2,97,15.5,False,15.71,15.702145000000002,18818.0786538,82458.54363300049,-613,-613.4570586000009,-0.03157017889268169
002292,奥飞娱乐,2025-05-21,943.0,9,94,62,9.8,10.05,9.58,9.84,False,9.8,9.8049,2000,19615.68294,4731.653619450481,2025-05-22,not_limit_up_and_rank_drop,2,62,10.14,False,9.88,9.875060000000001,19724.444844,102182.98847700049,109,108.76190400000269,0.00554464019084531
300418,昆仑万维,2025-05-23,1299.0,1,35,99,38.31,38.77,36.41,36.57,False,38.31,38.329155,500,19170.32687325,83012.66160375049,2025-05-26,not_limit_up_and_rank_drop,2,99,37.45,False,37.88,37.86106,18905.920311,24728.8679455505,-264,-264.4065622499984,-0.01379249107217611
002365,永安药业,2025-05-23,25.0,9,5,29,19.15,20.26,19.1,20.26,False,19.15,19.159574999999997,1000,19165.322872499997,44301.7118017505,2025-05-26,not_limit_up,2,29,21.58,False,21.58,21.569209999999998,21541.170027,46270.037972550504,2376,2375.847154500003,0.12396593421909247
600279,重庆港,2025-05-23,35.0,11,80,251,6.96,7.3,6.45,6.47,False,6.96,6.96348,2800,19503.5933232,5822.947634550499,2025-05-26,not_limit_up_and_rank_drop,2,251,6.34,False,6.33,6.326835,17692.1083206,63962.14629315051,-1811,-1811.4850025999986,-0.09287955160781541
002229,鸿博股份,2025-05-23,131.0,10,82,58,15.8,16.61,15.43,15.56,False,15.8,15.8079,1200,18975.170844,25326.540957750498,2025-05-27,not_limit_up_and_rank_drop,3,58,16.64,False,17.3,17.29135,20722.645494000004,84684.79178715052,1747,1747.4746500000037,0.09209269652254856
002471,中超控股,2025-05-23,154.0,8,6,9,4.65,4.71,4.52,4.71,False,4.65,4.652325,4200,19545.6269295,63467.03467425049,2025-05-28,not_limit_up,4,9,5.51,False,5.51,5.507245,23100.3594423,30002.963571450524,3555,3554.732512800001,0.1818684315229041
601727,上海电气,2025-05-27,37.0,5,57,104,7.79,7.84,7.6,7.71,False,7.79,7.793895,2500,19490.58292125,65194.208865900524,2025-05-28,not_limit_up_and_rank_drop,2,104,7.62,False,7.71,7.706145,19240.317528749998,49243.28110020052,-250,-250.26539250000133,-0.012840323632760334
600105,永鼎股份,2025-05-27,69.0,6,91,36,8.22,8.36,7.97,8.17,False,8.22,8.22411,2400,19743.7853592,45450.42350670052,2025-05-28,not_limit_up,2,36,8.75,False,8.75,8.745625,20962.21365,70205.49475020052,1218,1218.4282908000023,0.061711990311536284
600468,百利电气,2025-05-27,116.0,10,10,81,6.05,6.55,5.95,6.55,False,6.05,6.053025,3300,19980.97499475,6902.604129150524,2025-05-28,not_limit_up_and_rank_drop,2,81,6.48,False,6.49,6.4867550000000005,21378.463321050003,91583.95807125053,1397,1397.4883263000047,0.06994094765982115
603011,合锻智能,2025-05-27,32.0,8,11,13,15.46,16.53,15.21,16.19,False,15.46,15.46773,1200,18566.844382799998,26883.579123900523,2025-05-30,not_limit_up,4,13,20.4,False,20.4,20.3898,24435.951912,38774.151205650545,5869,5869.107529200002,0.3161068950756673
002365,永安药业,2025-05-29,60.0,4,44,48,23.93,23.93,22.07,22.07,False,23.93,23.941965,800,19159.3180716,72424.63999965054,2025-05-30,not_limit_up,2,48,19.85,False,19.85,19.840075000000002,15851.187940000002,54625.33914565055,-3308,-3308.130131599997,-0.172664294169408
601086,国芳集团,2025-05-29,123.0,7,14,40,14.87,15.69,14.38,15.69,False,14.87,14.877434999999998,1300,19346.46769965,53078.17230000054,2025-05-30,not_limit_up,2,40,14.11,False,14.11,14.102945,18309.99452295,72935.33366860055,-1036,-1036.4731766999976,-0.0535742851248628
002342,巨力索具,2025-05-29,452.0,10,116,57,5.7,6.05,5.66,5.82,False,5.7,5.70285,3500,19965.962992499997,33112.20930750054,2025-05-30,not_limit_up_and_rank_drop,2,57,5.88,False,5.67,5.667165000000001,19809.29189925,92744.62556785055,-157,-156.67109324999547,-0.007846908927400462
000695,滨海能源,2025-05-29,112.0,13,158,169,14.43,16.15,14.35,14.62,False,14.43,14.437214999999998,1300,18774.01001385,14338.199293650541,2025-05-30,not_limit_up_and_rank_drop,2,169,14.45,False,14.0,13.993,18167.25183,110911.87739785056,-607,-606.7581838499973,-0.03231905082624215
603390,通达电气,2025-05-30,12.0,12,31,88,18.71,19.23,17.64,17.91,False,18.71,18.719355,1000,18724.9708065,92186.90659135056,2025-06-03,not_limit_up_and_rank_drop,2,88,16.62,False,17.42,17.41129,17388.655323000003,109575.56191435056,-1336,-1336.3154834999987,-0.0713654241338589
600468,百利电气,2025-06-03,159.0,1,1,5,7.0,7.71,6.73,7.71,False,7.0,7.0035,2800,19615.68294,89959.87897435056,2025-06-04,not_limit_up,2,5,7.78,False,7.78,7.776110000000001,21744.802959600005,34109.643904000564,2129,2129.1200196000063,0.10854172276909807
002173,创新医疗,2025-06-03,552.0,12,101,200,11.62,12.77,11.45,12.12,False,11.62,11.625809999999998,1700,19769.8061631,70190.07281125056,2025-06-04,not_limit_up_and_rank_drop,2,200,11.62,False,11.89,11.884055000000002,20176.629738450003,54286.27364245057,407,406.82357535000483,0.02057802549978128
300149,睿智医药,2025-06-03,34.0,16,51,146,9.46,12.18,9.45,11.62,False,9.46,9.464730000000001,2100,19881.8957799,50308.177031350555,2025-06-04,not_limit_up_and_rank_drop,2,146,10.48,False,10.9,10.89455,22848.8128785,77135.08652095057,2967,2966.917098599999,0.14922707227946858
002465,海格通信,2025-06-03,228.0,17,61,121,14.39,14.9,13.44,13.7,False,14.39,14.397195,1300,18721.96840605,31586.208625300555,2025-06-04,not_limit_up_and_rank_drop,2,121,13.4,False,13.67,13.663165000000001,17739.023751149998,94874.11027210057,-983,-982.9446549000022,-0.0525022066901023
002907,华森制药,2025-06-03,80.0,19,55,114,21.34,22.66,21.17,21.84,False,21.34,21.350669999999997,900,19221.3676809,12364.840944400556,2025-06-04,not_limit_up_and_rank_drop,2,114,20.04,False,21.86,21.84907,19638.5995881,114512.70986020057,417,417.23190720000275,0.021706671144665745
002657,中科金财,2025-06-05,57.0,2,10,70,27.87,28.75,26.72,27.13,False,27.87,27.883935,700,19524.61012635,94988.09973385057,2025-06-06,not_limit_up_and_rank_drop,2,70,25.26,False,25.52,25.50724,17831.856411599998,37562.65870040056,-1693,-1692.7537147500007,-0.08669846433786128
601086,国芳集团,2025-06-05,117.0,3,107,145,15.18,15.23,14.0,14.1,False,15.18,15.187589999999998,1300,19749.790160099998,75238.30957375056,2025-06-06,not_limit_up_and_rank_drop,2,145,13.65,False,14.1,14.09295,18297.0179145,55859.67661490056,-1453,-1452.7722455999974,-0.07355886993346372
